#Procedure: <__main__.HallSweep>
#Parameters:
#	Date Time: 
#	Delta: 0.001 s
#	Max Current: 2.35e-05 A
#	Measurement Number: 1
#	Num Power Line Cycles: 3
#	Voltmeter Range: 10
#	Sweep Count 1: 10
#	Sweep Count 2: 1
#	Sweep Count 3: 10
#Data:
Time,Temperature,\g(m)\-(0)H,R vdp 1,R vdp 2,R Hall 1,R Hall 2
1465.050508737564,30.0,54584.02,310.29389021276603,322.9229175744681,-189.30650178723405,-200.9652871489362
1469.5301640033722,30.0,54137.46,310.27411842553187,322.8630137446808,-187.71321097872342,-199.23494723404258
1474.0098373889923,30.001,53690.62,310.3225750638298,322.72402076595745,-186.11875893617025,-197.8017805531915
1478.5211951732635,30.0,53243.43,310.2434859148936,322.7059927234043,-184.4863169361702,-196.13812144680855
1482.99334025383,30.0,52796.66,310.25240476595746,322.61429910638304,-182.92442561702126,-194.54095676595747
1487.4625217914581,30.0,52349.15,310.2237121276596,322.5295863404255,-181.35382544680851,-192.89823842553193
1491.9386801719666,30.001,51912.28,310.2337941702128,322.4656184680851,-179.74735140425534,-191.3280166808511
1496.4142212867737,30.0,51465.84,310.1799042978723,322.4206374042554,-178.0891236170213,-189.76360876595746
1500.8944940567017,30.0,51018.24,310.1874658723405,322.33282570212765,-176.51366863829793,-188.11933893617027
1505.3753290176392,30.0,50581.95,310.1892037021277,322.2500508085106,-174.96399736170213,-186.4599460851064
1509.8418724536896,30.0,50134.59,310.2068472340425,322.16804697872345,-173.3445363829787,-184.9104670638298
1514.3412811756134,30.0,49687.66,310.18377821276596,322.10504595744686,-171.76811042553192,-183.22393493617025
1518.8198945522308,30.0,49240.01,310.2068491914894,322.01122012765956,-170.11899578723407,-181.72427970212766
1523.2939095497131,30.0,48793.2,310.13977408510635,322.0036605957447,-168.5198911914894,-180.11625412765957
1527.759117603302,30.0,48346.02,310.1580003404255,321.92534238297867,-166.94598374468086,-178.52044880851062
1532.2295994758606,30.0,47909.34,310.1401625531915,321.8654404680852,-165.32846668085108,-176.88296378723402
1536.6920585632324,30.001,47462.22,310.1457862553191,321.77452557446816,-163.78616285106384,-175.28909238297874
1541.1701731681824,30.0,47024.58,310.13182821276604,321.7024114042554,-162.15991697872343,-173.6919237021277
1545.6496107578278,30.001,46577.94,310.1355118723405,321.6413424680851,-160.54472234042552,-172.08933353191492
1550.128300666809,30.001,46130.55,310.1207772340426,321.55081591489363,-158.990982,-170.49565434042557
